modal,head_verb,n,share_within_modal,genre
will,de,1,0.00013231013495633765,all
will,decrease,1,0.00013231013495633765,all
will,delve,1,0.00013231013495633765,all
will,depart,1,0.00013231013495633765,all
will,deplete,1,0.00013231013495633765,all
will,deter,1,0.00013231013495633765,all
will,deteriorate,1,0.00013231013495633765,all
will,dictate,1,0.00013231013495633765,all
will,direct,1,0.00013231013495633765,all
will,disclose,1,0.00013231013495633765,all
will,discover,1,0.00013231013495633765,all
will,dive,1,0.00013231013495633765,all
will,divide,1,0.00013231013495633765,all
will,draw,1,0.00013231013495633765,all
will,dwindle,1,0.00013231013495633765,all
will,eat,1,0.00013231013495633765,all
will,elect,1,0.00013231013495633765,all
will,empower,1,0.00013231013495633765,all
will,endure,1,0.00013231013495633765,all
will,enforce,1,0.00013231013495633765,all
will,enhance,1,0.00013231013495633765,all
will,enough,1,0.00013231013495633765,all
will,equal,1,0.00013231013495633765,all
will,exact,1,0.00013231013495633765,all
will,exceed,1,0.00013231013495633765,all
will,expire,1,0.00013231013495633765,all
will,extend,1,0.00013231013495633765,all
will,fail,1,0.00013231013495633765,all
will,fallout,1,0.00013231013495633765,all
will,file,1,0.00013231013495633765,all
will,finalize,1,0.00013231013495633765,all
will,finish,1,0.00013231013495633765,all
will,fix,1,0.00013231013495633765,all
will,flatten,1,0.00013231013495633765,all
will,fluctuate,1,0.00013231013495633765,all
will,fly,1,0.00013231013495633765,all
will,foreshadow,1,0.00013231013495633765,all
will,forward,1,0.00013231013495633765,all
will,freeze,1,0.00013231013495633765,all
will,fulfil,1,0.00013231013495633765,all
will,further,1,0.00013231013495633765,all
will,gain,1,0.00013231013495633765,all
will,gather,1,0.00013231013495633765,all
will,gear,1,0.00013231013495633765,all
will,grapple,1,0.00013231013495633765,all
will,hand,1,0.00013231013495633765,all
will,handle,1,0.00013231013495633765,all
will,heal,1,0.00013231013495633765,all
will,hopeful,1,0.00013231013495633765,all
will,host,1,0.00013231013495633765,all
will,identify,1,0.00013231013495633765,all
will,ignore,1,0.00013231013495633765,all
will,impact,1,0.00013231013495633765,all
will,impede,1,0.00013231013495633765,all
will,imply,1,0.00013231013495633765,all
will,impose,1,0.00013231013495633765,all
will,in,1,0.00013231013495633765,all
will,indicate,1,0.00013231013495633765,all
will,influence,1,0.00013231013495633765,all
will,inherit,1,0.00013231013495633765,all
will,insight,1,0.00013231013495633765,all
will,insulate,1,0.00013231013495633765,all
will,interfere,1,0.00013231013495633765,all
will,introduce,1,0.00013231013495633765,all
will,join,1,0.00013231013495633765,all
will,justify,1,0.00013231013495633765,all
will,kick,1,0.00013231013495633765,all
will,kind,1,0.00013231013495633765,all
will,lessen,1,0.00013231013495633765,all
will,list,1,0.00013231013495633765,all
will,live,1,0.00013231013495633765,all
will,materialize,1,0.00013231013495633765,all
will,measure,1,0.00013231013495633765,all
will,minimize,1,0.00013231013495633765,all
will,modification,1,0.00013231013495633765,all
will,name,1,0.00013231013495633765,all
will,necessitate,1,0.00013231013495633765,all
will,nominate,1,0.00013231013495633765,all
will,normalize,1,0.00013231013495633765,all
will,operate,1,0.00013231013495633765,all
will,outline,1,0.00013231013495633765,all
will,over,1,0.00013231013495633765,all
will,overreact,1,0.00013231013495633765,all
will,participation,1,0.00013231013495633765,all
will,peak,1,0.00013231013495633765,all
will,permit,1,0.00013231013495633765,all
will,position,1,0.00013231013495633765,all
will,post,1,0.00013231013495633765,all
will,preannounce,1,0.00013231013495633765,all
will,predict,1,0.00013231013495633765,all
will,preserve,1,0.00013231013495633765,all
will,price,1,0.00013231013495633765,all
will,progress,1,0.00013231013495633765,all
will,prolong,1,0.00013231013495633765,all
will,propose,1,0.00013231013495633765,all
will,pursue,1,0.00013231013495633765,all
will,question,1,0.00013231013495633765,all
will,rank,1,0.00013231013495633765,all
will,ratify,1,0.00013231013495633765,all
will,recede,1,0.00013231013495633765,all
will,recognize,1,0.00013231013495633765,all
will,regain,1,0.00013231013495633765,all
will,regard,1,0.00013231013495633765,all
will,regret,1,0.00013231013495633765,all
will,rely,1,0.00013231013495633765,all
will,remind,1,0.00013231013495633765,all
will,remove,1,0.00013231013495633765,all
will,render,1,0.00013231013495633765,all
will,resemble,1,0.00013231013495633765,all
will,respect,1,0.00013231013495633765,all
will,resume,1,0.00013231013495633765,all
will,retire,1,0.00013231013495633765,all
will,reverberate,1,0.00013231013495633765,all
will,revert,1,0.00013231013495633765,all
will,reward,1,0.00013231013495633765,all
will,root,1,0.00013231013495633765,all
will,rule,1,0.00013231013495633765,all
will,scale,1,0.00013231013495633765,all
will,scar,1,0.00013231013495633765,all
will,second,1,0.00013231013495633765,all
will,send,1,0.00013231013495633765,all
will,separate,1,0.00013231013495633765,all
will,shake,1,0.00013231013495633765,all
will,sharpen,1,0.00013231013495633765,all
will,shift,1,0.00013231013495633765,all
will,shocked,1,0.00013231013495633765,all
will,shut,1,0.00013231013495633765,all
will,sidestep,1,0.00013231013495633765,all
will,slip,1,0.00013231013495633765,all
will,so,1,0.00013231013495633765,all
will,solve,1,0.00013231013495633765,all
will,something,1,0.00013231013495633765,all
will,soon,1,0.00013231013495633765,all
will,speculate,1,0.00013231013495633765,all
will,spill,1,0.00013231013495633765,all
will,squander,1,0.00013231013495633765,all
will,step,1,0.00013231013495633765,all
will,stimulate,1,0.00013231013495633765,all
will,stress,1,0.00013231013495633765,all
will,subside,1,0.00013231013495633765,all
will,sum,1,0.00013231013495633765,all
will,supervise,1,0.00013231013495633765,all
will,sure,1,0.00013231013495633765,all
will,tackle,1,0.00013231013495633765,all
will,target,1,0.00013231013495633765,all
will,thrive,1,0.00013231013495633765,all
will,throw,1,0.00013231013495633765,all
will,transmit,1,0.00013231013495633765,all
will,undercut,1,0.00013231013495633765,all
will,undergo,1,0.00013231013495633765,all
will,undertake,1,0.00013231013495633765,all
will,uphold,1,0.00013231013495633765,all
will,usher,1,0.00013231013495633765,all
will,utter,1,0.00013231013495633765,all
will,vary,1,0.00013231013495633765,all
will,walk,1,0.00013231013495633765,all
will,weaken,1,0.00013231013495633765,all
will,wear,1,0.00013231013495633765,all
will,wrestle,1,0.00013231013495633765,all
will,yield,1,0.00013231013495633765,all
would,be,1785,0.2184287812041116,all
would,say,694,0.08492413117963779,all
would,continue,278,0.03401860009789525,all
would,like,235,0.02875673029858052,all
would,take,214,0.026186979931473325,all
would,expect,164,0.020068526676456193,all
would,have,162,0.019823788546255508,all
would,need,144,0.01762114537444934,all
would,depend,140,0.017131669114047968,all
would,remain,130,0.015907978463044543,all
would,want,121,0.014806656877141458,all
would,hold,116,0.014194811551639746,all
would,look,112,0.013705335291238374,all
would,help,109,0.013338228095937347,all
would,move,87,0.010646108663729809,all
would,expand,86,0.010523739598629466,all
would,increase,66,0.008076358296622614,all
would,make,66,0.008076358296622614,all
would,do,65,0.007953989231522272,all
would,think,65,0.007953989231522272,all
would,point,64,0.00783162016642193,all
would,rise,62,0.0075868820362212435,all
would,warrant,57,0.0069750367107195305,all
would,assess,56,0.006852667645619187,all
would,consider,55,0.006730298580518845,all
would,see,54,0.006607929515418502,all
would,provide,53,0.00648556045031816,all
would,require,50,0.006118453255017132,all
would,result,48,0.005873715124816446,all
would,allow,47,0.005751346059716104,all
would,support,47,0.005751346059716104,all
would,affect,45,0.005506607929515419,all
would,put,44,0.0053842388644150755,all
would,start,36,0.004405286343612335,all
would,reduce,34,0.0041605482134116495,all
would,weigh,34,0.0041605482134116495,all
would,add,33,0.004038179148311307,all
would,lead,33,0.004038179148311307,all
would,call,32,0.003915810083210965,all
would,slow,32,0.003915810083210965,all
would,tend,32,0.003915810083210965,all
would,characterize,31,0.0037934410181106218,all
would,strengthen,31,0.0037934410181106218,all
would,suggest,31,0.0037934410181106218,all
would,begin,30,0.003671071953010279,all
would,go,30,0.003671071953010279,all
would,return,30,0.003671071953010279,all
would,agree,27,0.003303964757709251,all
would,mean,27,0.003303964757709251,all
would,raise,27,0.003303964757709251,all
would,use,27,0.003303964757709251,all
would,evolve,25,0.003059226627508566,all
would,work,25,0.003059226627508566,all
would,give,24,0.002936857562408223,all
would,cause,23,0.0028144884973078806,all
would,change,23,0.0028144884973078806,all
would,love,23,0.0028144884973078806,all
would,occur,23,0.0028144884973078806,all
would,prefer,23,0.0028144884973078806,all
would,become,21,0.0025697503671071953,all
would,get,21,0.0025697503671071953,all
would,happen,21,0.0025697503671071953,all
would,monitor,21,0.0025697503671071953,all
would,respond,21,0.0025697503671071953,all
would,decline,20,0.0024473813020068525,all
would,include,20,0.0024473813020068525,all
would,bring,19,0.00232501223690651,all
would,concern,19,0.00232501223690651,all
would,diminish,19,0.00232501223690651,all
would,run,19,0.00232501223690651,all
would,stabilize,19,0.00232501223690651,all
would,reach,18,0.0022026431718061676,all
would,come,17,0.0020802741067058247,all
would,follow,17,0.0020802741067058247,all
would,imply,17,0.0020802741067058247,all
would,keep,17,0.0020802741067058247,all
would,show,17,0.0020802741067058247,all
would,describe,16,0.0019579050416054823,all
would,fall,16,0.0019579050416054823,all
would,end,15,0.0018355359765051395,all
would,leave,15,0.0018355359765051395,all
would,maintain,15,0.0018355359765051395,all
would,feel,14,0.0017131669114047968,all
would,prove,14,0.0017131669114047968,all
would,benefit,13,0.0015907978463044542,all
would,note,13,0.0015907978463044542,all
would,hope,12,0.0014684287812041115,all
would,indicate,12,0.0014684287812041115,all
would,influence,12,0.0014684287812041115,all
would,know,12,0.0014684287812041115,all
would,weaken,12,0.0014684287812041115,all
would,aim,11,0.0013460597161037689,all
would,announce,11,0.0013460597161037689,all
would,conduct,11,0.0013460597161037689,all
would,contribute,11,0.0013460597161037689,all
would,ease,11,0.0013460597161037689,all
would,pose,11,0.0013460597161037689,all
would,risk,11,0.0013460597161037689,all
would,tell,11,0.0013460597161037689,all
would,welcome,11,0.0013460597161037689,all
would,communicate,10,0.0012236906510034262,all
would,create,10,0.0012236906510034262,all
would,determine,10,0.0012236906510034262,all
would,impede,10,0.0012236906510034262,all
would,inform,10,0.0012236906510034262,all
would,judge,10,0.0012236906510034262,all
would,meet,10,0.0012236906510034262,all
would,persist,10,0.0012236906510034262,all
would,reflect,10,0.0012236906510034262,all
would,signal,10,0.0012236906510034262,all
would,ask,9,0.0011013215859030838,all
would,convey,9,0.0011013215859030838,all
would,pass,9,0.0011013215859030838,all
would,prepare,9,0.0011013215859030838,all
would,react,9,0.0011013215859030838,all
would,reinveste,9,0.0011013215859030838,all
would,seem,9,0.0011013215859030838,all
would,shift,9,0.0011013215859030838,all
would,wait,9,0.0011013215859030838,all
would,act,8,0.0009789525208027412,all
would,associate,8,0.0009789525208027412,all
would,boost,8,0.0009789525208027412,all
would,comment,8,0.0009789525208027412,all
would,constitute,8,0.0009789525208027412,all
would,cut,8,0.0009789525208027412,all
would,exceed,8,0.0009789525208027412,all
would,implement,8,0.0009789525208027412,all
would,limit,8,0.0009789525208027412,all
would,manifest,8,0.0009789525208027412,all
would,matter,8,0.0009789525208027412,all
would,offset,8,0.0009789525208027412,all
would,prevail,8,0.0009789525208027412,all
would,set,8,0.0009789525208027412,all
would,stay,8,0.0009789525208027412,all
would,turn,8,0.0009789525208027412,all
would,anticipate,7,0.0008565834557023984,all
would,cease,7,0.0008565834557023984,all
would,edge,7,0.0008565834557023984,all
would,enable,7,0.0008565834557023984,all
would,enhance,7,0.0008565834557023984,all
would,explain,7,0.0008565834557023984,all
would,face,7,0.0008565834557023984,all
would,imagine,7,0.0008565834557023984,all
would,improve,7,0.0008565834557023984,all
would,involve,7,0.0008565834557023984,all
would,pick,7,0.0008565834557023984,all
would,play,7,0.0008565834557023984,all
would,push,7,0.0008565834557023984,all
would,release,7,0.0008565834557023984,all
would,worry,7,0.0008565834557023984,all
would,abate,6,0.0007342143906020558,all
would,achieve,6,0.0007342143906020558,all
would,address,6,0.0007342143906020558,all
would,adjust,6,0.0007342143906020558,all
would,balance,6,0.0007342143906020558,all
would,bolster,6,0.0007342143906020558,all
would,drive,6,0.0007342143906020558,all
would,enact,6,0.0007342143906020558,all
would,factor,6,0.0007342143906020558,all
would,grow,6,0.0007342143906020558,all
would,hesitate,6,0.0007342143906020558,all
would,lose,6,0.0007342143906020558,all
would,promote,6,0.0007342143906020558,all
would,seek,6,0.0007342143906020558,all
would,serve,6,0.0007342143906020558,all
would,stop,6,0.0007342143906020558,all
would,sustain,6,0.0007342143906020558,all
would,talk,6,0.0007342143906020558,all
would,trigger,6,0.0007342143906020558,all
would,view,6,0.0007342143906020558,all
would,would,6,0.0007342143906020558,all
would,avoid,5,0.0006118453255017131,all
would,base,5,0.0006118453255017131,all
would,bounce,5,0.0006118453255017131,all
would,complicate,5,0.0006118453255017131,all
would,contain,5,0.0006118453255017131,all
would,damp,5,0.0006118453255017131,all
would,emphasize,5,0.0006118453255017131,all
would,exacerbate,5,0.0006118453255017131,all
would,guess,5,0.0006118453255017131,all
would,guide,5,0.0006118453255017131,all
would,issue,5,0.0006118453255017131,all
would,lower,5,0.0006118453255017131,all
would,moderate,5,0.0006118453255017131,all
would,outpace,5,0.0006118453255017131,all
would,rebound,5,0.0006118453255017131,all
would,regard,5,0.0006118453255017131,all
would,remove,5,0.0006118453255017131,all
would,stand,5,0.0006118453255017131,all
would,stress,5,0.0006118453255017131,all
would,try,5,0.0006118453255017131,all
would,accompany,4,0.0004894762604013706,all
would,align,4,0.0004894762604013706,all
would,appear,4,0.0004894762604013706,all
would,approve,4,0.0004894762604013706,all
would,argue,4,0.0004894762604013706,all
would,close,4,0.0004894762604013706,all
would,decide,4,0.0004894762604013706,all
would,delay,4,0.0004894762604013706,all
would,disappear,4,0.0004894762604013706,all
would,discuss,4,0.0004894762604013706,all
would,draw,4,0.0004894762604013706,all
would,evaluate,4,0.0004894762604013706,all
would,extend,4,0.0004894762604013706,all
would,focus,4,0.0004894762604013706,all
would,justify,4,0.0004894762604013706,all
would,let,4,0.0004894762604013706,all
would,mention,4,0.0004894762604013706,all
would,mitigate,4,0.0004894762604013706,all
would,necessitate,4,0.0004894762604013706,all
would,prescribe,4,0.0004894762604013706,all
would,proceed,4,0.0004894762604013706,all
would,report,4,0.0004894762604013706,all
would,represent,4,0.0004894762604013706,all
would,restrain,4,0.0004894762604013706,all
would,resume,4,0.0004894762604013706,all
would,reverse,4,0.0004894762604013706,all
would,spend,4,0.0004894762604013706,all
would,spur,4,0.0004894762604013706,all
would,that,4,0.0004894762604013706,all
would,undermine,4,0.0004894762604013706,all
would,update,4,0.0004894762604013706,all
would,urge,4,0.0004894762604013706,all
would,answer,3,0.0003671071953010279,all
would,approach,3,0.0003671071953010279,all
would,arise,3,0.0003671071953010279,all
would,assume,3,0.0003671071953010279,all
would,caution,3,0.0003671071953010279,all
would,choose,3,0.0003671071953010279,all
would,compel,3,0.0003671071953010279,all
would,complete,3,0.0003671071953010279,all
would,decrease,3,0.0003671071953010279,all
would,depress,3,0.0003671071953010279,all
would,direct,3,0.0003671071953010279,all
would,disrupt,3,0.0003671071953010279,all
would,dissipate,3,0.0003671071953010279,all
would,eliminate,3,0.0003671071953010279,all
would,encourage,3,0.0003671071953010279,all
would,endorse,3,0.0003671071953010279,all
would,enter,3,0.0003671071953010279,all
would,experience,3,0.0003671071953010279,all
would,facilitate,3,0.0003671071953010279,all
would,fade,3,0.0003671071953010279,all
would,find,3,0.0003671071953010279,all
would,foster,3,0.0003671071953010279,all
would,generate,3,0.0003671071953010279,all
would,illustrate,3,0.0003671071953010279,all
would,incorporate,3,0.0003671071953010279,all
would,learn,3,0.0003671071953010279,all
would,pay,3,0.0003671071953010279,all
would,position,3,0.0003671071953010279,all
would,prepared,3,0.0003671071953010279,all
would,prompt,3,0.0003671071953010279,all
would,publish,3,0.0003671071953010279,all
would,recede,3,0.0003671071953010279,all
would,speed,3,0.0003671071953010279,all
would,threaten,3,0.0003671071953010279,all
would,tighten,3,0.0003671071953010279,all
would,tolerate,3,0.0003671071953010279,all
would,undertake,3,0.0003671071953010279,all
would,write,3,0.0003671071953010279,all
would,accept,2,0.0002447381302006853,all
would,aid,2,0.0002447381302006853,all
would,apply,2,0.0002447381302006853,all
would,attempt,2,0.0002447381302006853,all
would,attribute,2,0.0002447381302006853,all
would,bode,2,0.0002447381302006853,all
would,buy,2,0.0002447381302006853,all
would,calibrate,2,0.0002447381302006853,all
would,center,2,0.0002447381302006853,all
would,challenge,2,0.0002447381302006853,all
would,clarify,2,0.0002447381302006853,all
would,conclude,2,0.0002447381302006853,all
would,constrain,2,0.0002447381302006853,all
would,convince,2,0.0002447381302006853,all
would,declare,2,0.0002447381302006853,all
would,deploy,2,0.0002447381302006853,all
would,depreciate,2,0.0002447381302006853,all
would,dictate,2,0.0002447381302006853,all
would,differ,2,0.0002447381302006853,all
would,discontinue,2,0.0002447381302006853,all
would,drop,2,0.0002447381302006853,all
would,engage,2,0.0002447381302006853,all
would,envision,2,0.0002447381302006853,all
would,estimate,2,0.0002447381302006853,all
would,fast,2,0.0002447381302006853,all
would,favor,2,0.0002447381302006853,all
would,force,2,0.0002447381302006853,all
would,freeze,2,0.0002447381302006853,all
would,hang,2,0.0002447381302006853,all
would,hike,2,0.0002447381302006853,all
would,hit,2,0.0002447381302006853,all
would,impact,2,0.0002447381302006853,all
would,impose,2,0.0002447381302006853,all
would,initiate,2,0.0002447381302006853,all
would,last,2,0.0002447381302006853,all
would,lessen,2,0.0002447381302006853,all
would,lift,2,0.0002447381302006853,all
would,merit,2,0.0002447381302006853,all
would,otherwise,2,0.0002447381302006853,all
would,override,2,0.0002447381302006853,all
would,overshoot,2,0.0002447381302006853,all
would,parse,2,0.0002447381302006853,all
would,path,2,0.0002447381302006853,all
would,peak,2,0.0002447381302006853,all
would,perform,2,0.0002447381302006853,all
would,permit,2,0.0002447381302006853,all
would,phase,2,0.0002447381302006853,all
would,place,2,0.0002447381302006853,all
would,plan,2,0.0002447381302006853,all
would,policy,2,0.0002447381302006853,all
would,present,2,0.0002447381302006853,all
would,provoke,2,0.0002447381302006853,all
would,pull,2,0.0002447381302006853,all
would,purchase,2,0.0002447381302006853,all
would,reaccelerate,2,0.0002447381302006853,all
would,read,2,0.0002447381302006853,all
would,realize,2,0.0002447381302006853,all
would,recognize,2,0.0002447381302006853,all
would,rely,2,0.0002447381302006853,all
would,remind,2,0.0002447381302006853,all
would,repeat,2,0.0002447381302006853,all
would,review,2,0.0002447381302006853,all
would,rule,2,0.0002447381302006853,all
would,shrink,2,0.0002447381302006853,all
would,simplify,2,0.0002447381302006853,all
would,sit,2,0.0002447381302006853,all
would,smooth,2,0.0002447381302006853,all
would,soften,2,0.0002447381302006853,all
would,specify,2,0.0002447381302006853,all
would,spread,2,0.0002447381302006853,all
would,step,2,0.0002447381302006853,all
would,subdue,2,0.0002447381302006853,all
would,subside,2,0.0002447381302006853,all
would,succeed,2,0.0002447381302006853,all
would,taper,2,0.0002447381302006853,all
would,target,2,0.0002447381302006853,all
would,tilt,2,0.0002447381302006853,all
would,translate,2,0.0002447381302006853,all
would,underscore,2,0.0002447381302006853,all
would,undershoot,2,0.0002447381302006853,all
would,vary,2,0.0002447381302006853,all
would,veto,2,0.0002447381302006853,all
would,wane,2,0.0002447381302006853,all
would,watch,2,0.0002447381302006853,all
would,wind,2,0.0002447381302006853,all
would,above,1,0.00012236906510034264,all
would,accord,1,0.00012236906510034264,all
would,accrue,1,0.00012236906510034264,all
would,acknowledge,1,0.00012236906510034264,all
would,adjustment,1,0.00012236906510034264,all
would,advance,1,0.00012236906510034264,all
would,advise,1,0.00012236906510034264,all
would,advocate,1,0.00012236906510034264,all
would,afford,1,0.00012236906510034264,all
would,allocate,1,0.00012236906510034264,all
would,amplify,1,0.00012236906510034264,all
would,anchor,1,0.00012236906510034264,all
would,applaud,1,0.00012236906510034264,all
would,arrive,1,0.00012236906510034264,all
would,articulate,1,0.00012236906510034264,all
would,assert,1,0.00012236906510034264,all
would,assist,1,0.00012236906510034264,all
would,attract,1,0.00012236906510034264,all
would,authorize,1,0.00012236906510034264,all
would,average,1,0.00012236906510034264,all
would,behave,1,0.00012236906510034264,all
would,bind,1,0.00012236906510034264,all
would,blame,1,0.00012236906510034264,all
would,brief,1,0.00012236906510034264,all
would,build,1,0.00012236906510034264,all
would,care,1,0.00012236906510034264,all
would,carry,1,0.00012236906510034264,all
would,case,1,0.00012236906510034264,all
would,catch,1,0.00012236906510034264,all
would,categorize,1,0.00012236906510034264,all
would,chase,1,0.00012236906510034264,all
would,commence,1,0.00012236906510034264,all
would,compare,1,0.00012236906510034264,all
would,complement,1,0.00012236906510034264,all
would,compromise,1,0.00012236906510034264,all
would,concur,1,0.00012236906510034264,all
would,confront,1,0.00012236906510034264,all
would,consist,1,0.00012236906510034264,all
would,consistent,1,0.00012236906510034264,all
would,consult,1,0.00012236906510034264,all
would,cool,1,0.00012236906510034264,all
would,cover,1,0.00012236906510034264,all
would,cross,1,0.00012236906510034264,all
would,crowd,1,0.00012236906510034264,all
would,dedicate,1,0.00012236906510034264,all
would,define,1,0.00012236906510034264,all
would,demonstrate,1,0.00012236906510034264,all
would,derail,1,0.00012236906510034264,all
would,design,1,0.00012236906510034264,all
would,destroy,1,0.00012236906510034264,all
would,develop,1,0.00012236906510034264,all
would,die,1,0.00012236906510034264,all
would,difficult,1,0.00012236906510034264,all
would,disagree,1,0.00012236906510034264,all
would,discourage,1,0.00012236906510034264,all
would,dismiss,1,0.00012236906510034264,all
would,disqualify,1,0.00012236906510034264,all
would,distinguish,1,0.00012236906510034264,all
would,doubt,1,0.00012236906510034264,all
would,drain,1,0.00012236906510034264,all
would,dream,1,0.00012236906510034264,all
would,dress,1,0.00012236906510034264,all
would,earn,1,0.00012236906510034264,all
would,echo,1,0.00012236906510034264,all
would,elevate,1,0.00012236906510034264,all
would,encompass,1,0.00012236906510034264,all
would,endanger,1,0.00012236906510034264,all
would,endure,1,0.00012236906510034264,all
would,engulf,1,0.00012236906510034264,all
would,enlighten,1,0.00012236906510034264,all
would,ensure,1,0.00012236906510034264,all
would,entail,1,0.00012236906510034264,all
would,envy,1,0.00012236906510034264,all
would,equal,1,0.00012236906510034264,all
would,establish,1,0.00012236906510034264,all
would,exhaust,1,0.00012236906510034264,all
would,exist,1,0.00012236906510034264,all
would,extinguish,1,0.00012236906510034264,all
would,fail,1,0.00012236906510034264,all
would,feed,1,0.00012236906510034264,all
would,finish,1,0.00012236906510034264,all
would,firm,1,0.00012236906510034264,all
would,forecast,1,0.00012236906510034264,all
would,foresee,1,0.00012236906510034264,all
would,foreshadow,1,0.00012236906510034264,all
would,fuel,1,0.00012236906510034264,all
would,goal,1,0.00012236906510034264,all
would,grant,1,0.00012236906510034264,all
would,guard,1,0.00012236906510034264,all
would,halt,1,0.00012236906510034264,all
would,handle,1,0.00012236906510034264,all
would,hate,1,0.00012236906510034264,all
would,hazard,1,0.00012236906510034264,all
would,hedge,1,0.00012236906510034264,all
would,hurt,1,0.00012236906510034264,all
would,hypothetical,1,0.00012236906510034264,all
would,i,1,0.00012236906510034264,all
would,ignore,1,0.00012236906510034264,all
would,impair,1,0.00012236906510034264,all
would,import,1,0.00012236906510034264,all
would,in,1,0.00012236906510034264,all
would,inclined,1,0.00012236906510034264,all
would,induce,1,0.00012236906510034264,all
would,infer,1,0.00012236906510034264,all
would,inflict,1,0.00012236906510034264,all
would,insist,1,0.00012236906510034264,all
would,insulate,1,0.00012236906510034264,all
would,intensify,1,0.00012236906510034264,all
would,interfere,1,0.00012236906510034264,all
would,internalize,1,0.00012236906510034264,all
would,interpret,1,0.00012236906510034264,all
would,invert,1,0.00012236906510034264,all
would,jump,1,0.00012236906510034264,all
would,lag,1,0.00012236906510034264,all
would,lay,1,0.00012236906510034264,all
would,lighten,1,0.00012236906510034264,all
would,limited,1,0.00012236906510034264,all
would,list,1,0.00012236906510034264,all
would,loan,1,0.00012236906510034264,all
would,low,1,0.00012236906510034264,all
would,materialize,1,0.00012236906510034264,all
would,measure,1,0.00012236906510034264,all
would,mind,1,0.00012236906510034264,all
would,net,1,0.00012236906510034264,all
would,object,1,0.00012236906510034264,all
would,observe,1,0.00012236906510034264,all
would,obviate,1,0.00012236906510034264,all
would,of,1,0.00012236906510034264,all
would,offer,1,0.00012236906510034264,all
would,oil,1,0.00012236906510034264,all
would,open,1,0.00012236906510034264,all
would,opt,1,0.00012236906510034264,all
would,outweigh,1,0.00012236906510034264,all
would,overread,1,0.00012236906510034264,all
would,parallel,1,0.00012236906510034264,all
would,perceive,1,0.00012236906510034264,all
would,phrase,1,0.00012236906510034264,all
would,politicize,1,0.00012236906510034264,all
would,post,1,0.00012236906510034264,all
would,preclude,1,0.00012236906510034264,all
would,prejudge,1,0.00012236906510034264,all
would,preserve,1,0.00012236906510034264,all
would,prevent,1,0.00012236906510034264,all
would,price,1,0.00012236906510034264,all
would,produce,1,0.00012236906510034264,all
would,promise,1,0.00012236906510034264,all
would,pursue,1,0.00012236906510034264,all
would,qualify,1,0.00012236906510034264,all
would,quicken,1,0.00012236906510034264,all
would,rate,1,0.00012236906510034264,all
would,reading,1,0.00012236906510034264,all
would,reaffirm,1,0.00012236906510034264,all
would,receive,1,0.00012236906510034264,all
would,recommend,1,0.00012236906510034264,all
would,recover,1,0.00012236906510034264,all
would,redefine,1,0.00012236906510034264,all
would,reemerge,1,0.00012236906510034264,all
would,reevaluate,1,0.00012236906510034264,all
would,refer,1,0.00012236906510034264,all
would,reinstill,1,0.00012236906510034264,all
would,reinvest,1,0.00012236906510034264,all
would,reiterate,1,0.00012236906510034264,all
would,rent,1,0.00012236906510034264,all
would,reopen,1,0.00012236906510034264,all
would,replace,1,0.00012236906510034264,all
would,reserve,1,0.00012236906510034264,all
would,resolve,1,0.00012236906510034264,all
would,restore,1,0.00012236906510034264,all
would,restrict,1,0.00012236906510034264,all
would,retard,1,0.00012236906510034264,all
would,retire,1,0.00012236906510034264,all
would,revise,1,0.00012236906510034264,all
would,rotate,1,0.00012236906510034264,all
would,rush,1,0.00012236906510034264,all
would,score,1,0.00012236906510034264,all
would,sell,1,0.00012236906510034264,all
would,send,1,0.00012236906510034264,all
would,shape,1,0.00012236906510034264,all
would,share,1,0.00012236906510034264,all
would,shelve,1,0.00012236906510034264,all
would,shorten,1,0.00012236906510034264,all
would,signify,1,0.00012236906510034264,all
would,sing,1,0.00012236906510034264,all
would,single,1,0.00012236906510034264,all
would,sink,1,0.00012236906510034264,all
would,solve,1,0.00012236906510034264,all
would,something,1,0.00012236906510034264,all
would,sound,1,0.00012236906510034264,all
would,span,1,0.00012236906510034264,all
would,speak,1,0.00012236906510034264,all
would,speculate,1,0.00012236906510034264,all
would,stall,1,0.00012236906510034264,all
would,stem,1,0.00012236906510034264,all
would,stretch,1,0.00012236906510034264,all
would,strike,1,0.00012236906510034264,all
would,strive,1,0.00012236906510034264,all
would,strong,1,0.00012236906510034264,all
would,struggle,1,0.00012236906510034264,all
would,substantial,1,0.00012236906510034264,all
would,summarize,1,0.00012236906510034264,all
would,suppress,1,0.00012236906510034264,all
would,surge,1,0.00012236906510034264,all
would,surprise,1,0.00012236906510034264,all
would,terminate,1,0.00012236906510034264,all
would,thank,1,0.00012236906510034264,all
would,tie,1,0.00012236906510034264,all
would,trade,1,0.00012236906510034264,all
would,transmit,1,0.00012236906510034264,all
would,underpin,1,0.00012236906510034264,all
would,understand,1,0.00012236906510034264,all
would,unwind,1,0.00012236906510034264,all
would,vaccinate,1,0.00012236906510034264,all
would,vote,1,0.00012236906510034264,all
would,warn,1,0.00012236906510034264,all
would,weight,1,0.00012236906510034264,all
would,wish,1,0.00012236906510034264,all
would,withdraw,1,0.00012236906510034264,all
would,wonder,1,0.00012236906510034264,all
would,worsen,1,0.00012236906510034264,all
would,yield,1,0.00012236906510034264,all
can,increase,38,0.4523809523809524,minutes
